doccano_id	query	passage	passage_id	label	score
4278	Quais atitudes podem prejudicar a saúde mental?	Por outro lado Cordioli (2008), também alerta para algumas atitudes que não auxiliam e que podem vir a prejudicar o paciente, e outras que precisam ser evitadas, tais como, família que se opõem ou sabotam o tratamento prejudica e atrapalham o desenvolvimento da terapia. Estimular os rituais ou comportamentos evitativos para que a aflição ou medo diminua. Impaciência, críticas excessivas, discussões, rigidez, hostilidade, reasseguramentos, rancores ou ressentimentos, ou até mesmo usar a pressão para que estes vejam e percebam seus erros, isto também não funciona, uma vez que sob pressão a ansiedade aumenta. Essas e outras atitudes geram dificuldades e atrapalham em muito o processo psicoterápico. Logo, Guedes (apud GROPO, 2015), refere que a percepção dos familiares acerca da angústia do seu familiar por ser portador de TOC, faz com estes demonstrem receio e temor ao provocar raiva ou aumentar o desconforto neste indivíduo, sendo assim tudo isso colabora para que gere uma acomodação familiar acerca desta problemática.	clueweb22-pt0001-31-05364_74	Relevant	1
4279	Quais atitudes podem prejudicar a saúde mental?	"Como lidar com o preconceito contra doenças psiquiátricas? | Minha Vida Como lidar com o preconceito contra doenças psiquiátricas? Os estigmas com relação aos transtornos da mente podem prejudicar o tratamento e a qualidade de vida Escrito por Ivan Mario Braun Psiquiatria - CRM 57449/SP Por Especialistas - Em 2/9/2016 Muitas vezes se ouve no consultório do psiquiatra os familiares do paciente comentando que uma pessoa deprimida deveria ""levantar a cabeça"" ao invés de tomar remédios. Alguns médicos não-psiquiatras também veem o problema desta forma. Um preconceito muito comum é acharem que dependentes de drogas ilícitas são ""malandros"" ou pessoas que não têm força de vontade. Outras vezes, são os próprios pacientes que dizem que têm tudo para ser felizes, mas, mesmo assim, têm uma depressão - como se a depressão não fosse causada por algo além da falta de uma ""boa vida"". Esta atitude estigmatizante pode ser uma das causas pelas quais cerca de 70% dos pacientes psiquiátricos ao redor do mundo não procuram tratamento, e esta forma de agir seria composta por três fatores: conhecimento (ignorância), atitude (preconceito) e comportamento (discriminação). Como combater o preconceito?"	clueweb22-pt0000-87-09777_0	Irrelevant	0
4280	Quais atitudes podem prejudicar a saúde mental?	8 atitudes que ajudam a preservar sua saúde mental | Exame Home › Casual 8 atitudes que ajudam a preservar sua saúde mental Algumas ações simples melhoram não só a saúde física como também o equilíbrio emocional (Thinkstock/kieferpix) Por Daniela Barbosa Publicado em 12/06/2017 16:01 | Última atualização em 12/06/2017 16:09 Tempo de Leitura: 3 min de leitura São Paulo – Encontrar o equilíbrio entre o corpo e a mente nem sempre é uma tarefa fácil, principalmente para quem vive em grandes centros urbanos e precisa encarar todos os desafios do dia a dia no trânsito, no trabalho e muitas vezes no próprio lar. Algumas atitudes simples, no entanto, podem ajudar a preservar não só a saúde física, como também o equilíbrio emocional. O site Power of Positivity, especializado em saúde e bem-estar, listou algumas maneiras simples de garantir conforto mental. Confira as dicas a seguir: 1 – Viva em um ambiente estável A casa precisa ser um refúgio. Um lugar onde se deve encontrar tranquilidade e paz. Por isso, viver em um lar estável é o primeiro passo para garantir equilíbrio emocional. Qualquer tipo de abuso, como brigas constantes ou dificuldades financeiras, pode afetar e muito a saúde mental de qualquer pessoa. 2 – Cuidado com alimentação	clueweb22-pt0001-25-06322_0	Relevant	1
4281	quais países europeus seguem o regime monarquista?	Por outro lado, os países mais pobres são Ucrânia, Moldávia e Armênia. Igualmente, o turismo é um setor importantíssimo para a Europa. Somente a França recebe mais de 80 milhões de visitantes por ano, sendo o país mais visitado do continente. Regimes políticos dos países europeus Todos os países europeus são regidos por democracias liberais, ou seja: a escolha dos dirigentes é feita através de eleições livres e por voto direto. Quanto à forma de governo, existem países monárquicos e republicanos. 12 países europeus são monarquias constitucionais: Principado de Andorra Reino da Bélgica Reino da Dinamarca Reino de Espanha Principado de Liechtenstein Grão-Ducado do Luxemburgo Principado de Mônaco Reino dos Países Baixos Reino da Noruega Reino da Suécia Reino Unido da Grã-Bretanha e Irlanda do Norte Vaticano Entre esses países, dez são monarquias hereditárias. Já Vaticano e Andorra são monarquias eletivas. Os outros trinta e oito países europeus, como Áustria, Portugal, Romênia, Hungria e Rússia, adotam a forma republicana de governo. A maioria deles escolheu o modelo de república parlamentarista, em que há: um presidente eleito, que é o Chefe de Estado, um primeiro-ministro, o Chefe de Governo, que é o deputado cujo partido político foi o mais votado nas eleições.	clueweb22-pt0001-93-10912_4	Highly Relevant	2
4282	quais países europeus seguem o regime monarquista?	Se você pensa que nações como o Reino Unido, a Noruega, a Holanda, a Espanha, o Canadá ou a Suécia são países atrasados, melhor rever seus conceitos. Monarquia não é retrocesso, mas uma saída que pode nos levar a um caminho de progresso - seguro e contínuo. Melhor que qualquer outra forma de governo, o regime monárquico oferece alguns elementos indispensáveis ao desenvolvimento socioeconômico de uma nação, coisas que nenhuma nação que quer ser bem sucedida pode viver sem: estabilidade, unidade, respeito à coisa pública e pensamento de longo prazo. Você vai entender melhor de que forma a Monarquia oferece essas coisas ao longo do texto. QUE TIPO DE MONARQUIA OS MONARQUISTAS DEFENDEM? Uma Monarquia Constitucional Parlamentarista, regime em que há democracia, Parlamento, separação e limitação de poderes, separação entre Estado e Governo, direitos e garantias fundamentais ao cidadão, tudo consagrado numa Constituição, a qual todos devem se submeter. O Brasil, enquanto nação independente, nasceu como uma Monarquia Constitucional, aderiu depois ao sistema parlamentarista, e é a esse legado ao qual recorremos. SE A MONARQUIA É A MELHOR FORMA DE GOVERNO, PORQUE A MAIORIA DOS PAÍSES SÃO REPÚBLICAS?	clueweb22-pt0000-51-04314_1	Irrelevant	0
4283	quais países europeus seguem o regime monarquista?	Reis Absolutistas - lista dos principais monarcas absolutistas Reis Absolutistas Lista com o nome dos principais reis do absolutismo europeu. Luis XIV da França: também conhecido como Introdução histórica O absolutismo foi um sistema político-administrativo que vigorou nos países europeus, no período do Antigo Regime (entre os séculos XVI ao XVIII ). O absolutismo começou a se formar no final da Idade Média (séculos XIV e XV), quanto ocorreu uma forte concentração de poderes políticos nas mãos dos monarcas. Principais reis absolutistas e período de governo: - Henrique VIII (Dinastia Tudor) - governou a Inglaterra no século XVII. - Henrique IV (Dinastia Bourbon) - foi rei da França entre os anos de 1572 e 1610. - Elizabeth I (Dinastia Tudor) - rainha da Inglaterra e Irlanda entre 1558 e 1603. - Luís XIII - (Dinastia Bourbon) - governou a França entre 1610 e 1643. - Luis XIV (Dinastia dos Bourbons) - conhecido como Rei Sol - governou a França entre 1643 e 1715. - Luis XV (Dinastia dos Bourbons) - governou a França entre 1715 e 1774. - Luis XVI ( Dinastia dos Bourbons) - governou a França entre 1774 e 1789. - Fernando de Aragão e Isabel de Castela - governaram a Espanha no século XVI. - D. João V (Dinastia de Bragança) - governou Portugal de 1707 até 1750.	clueweb22-pt0001-44-09015_0	Irrelevant	0
4284	quais países europeus seguem o regime monarquista?	O movimento monarquista propõe a restauração da monarquia vigente no Brasil Império, mas em modelo diferente daquele. O modelo proposto prevê a separação entre chefe de Estado (o monarca) e chefe de governo (um primeiro-ministro ). Também incluem na proposta eleições parlamentares, espelhando-se nos regimes de países monárquicos como Reino Unido, Suécia e Japão.[31] Em meio à crise política no Brasil desde 2014, o movimento buscou se estabelecer como solução à crise sob a promessa de que o regime monárquico garantiria unidade, estabilidade e continuidade.[21] Parlamentarismo	clueweb22-pt0001-91-13197_13	Relevant	1
4285	quais países europeus seguem o regime monarquista?	Seguido dele está o príncipe imperial do Brasil, dom Bertrand de Orleans e Bragança, que completou 80 anos em dezembro do ano passado. Brasil República A República é a forma de governo vigente no Brasil desde 15 de novembro de 1889. Desde essa data, o Brasil já teve seis diferentes repúblicas. Primeira República (1889-1930) Governo Provisório e Constitucional de Vargas (1930-1937) Estado Novo (1937-1945) Quarta República (1945-1964) Ditadura Militar (1964-1985) Nova República (1985-) Atualmente, o país vive a Nova República. Com ela, foi inaugurado um novo período democrático, além de ter sido redigida e promulgada, em 1988, uma nova Constituição para o Brasil. Mas por que ainda existe a família imperial brasileira? Família real brasileira (foto: Casa Imperial do Brasil/Reprodução) Segundo os monarquistas, quem é rei nunca perde a majestade. Ou seja, os descendentes dos antigos monarcas insistem em manter seus títulos. Essa ação é bem comum em países que eliminaram a monarquia. Por exemplo, o Brasil, França, Itália, Alemanha e Rússia. Os monarquistas chegam a listar quem seria o rei hoje, e qual é a linha sucessória com os nomes dos candidatos a assumir o trono inexistente depois de sua morte. Tags: #brasil #youtube #palestra #redes sociais #jovens #família real #monarquia	clueweb22-pt0000-65-11293_4	Irrelevant	0
4286	quais países europeus seguem o regime monarquista?	Na pintura de Pompeo Batoni, de 1769, estão representados dois imperadores austríacos do Antigo Regime: José II e seu irmão Leopoldo II. No detalhe, pode-se observar um exemplar em francês do livro O espírito das leis, de Montesquieu, expoente da Ilustração ou Iluminismo. A presença do livro na pintura não é meramente decorativa, mas revela modos e práticas de governo adotados por diversos Estados europeus no século XVIII. Nomeie esse modo de governar. Em seguida, apresente uma ação promovida por monarquias europeias que empreenderam tais práticas. Resposta: Despotismo Esclarecido. Ocorreu nos países mais atrasados da Europa, nos quais os reis adotaram algumas ideias Iluministas visando modernizar o Estado com o intuito de preservar o regime absolutista. O despotismo esclarecido evidenciou-se como contraditório uma vez que o Estado absolutista tentou se compatibilizar com o Iluminismo, cujas as ideias eram nitidamente antiabsolutistas. Os déspotas esclarecidos mais importantes foram José II da Áustria, Catarina II da Rússia, Frederico II da Prússia, Jose I de Portugal (com seu poderoso ministro Pombal) e Carlos III da Espanha (com seu ministro Aranda).	clueweb22-pt0001-01-19620_17	Irrelevant	0
4287	quais países europeus seguem o regime monarquista?	Essa expressão, após a Revolução Francesa, passou a ser usada em outros países da Europa e depois se espalhou pelo mundo. Filósofos, sociólogos e, principalmente historiadores, passaram a usar esse termo para fazer referência ao período histórico europeu (do século XVI ao XVIII) em que existiu, na França e outros países do continente, o sistema absolutista. Até os dias atuais esse termo é utilizado como um conceito histórico. As principais características do Antigo Regime foram: - Absolutismo: forma de governo totalmente concentrada na figura do rei. Este exercia seu poder sem utilizar os métodos democráticos, impondo sua própria vontade na elaboração e aplicação das leis. Grande parte dos recursos arrecadados com impostos era utilizada para manter os gastos e o luxo da corte. - Mercantilismo: o estado tinha como objetivos a obtenção de metais precisos (para fabricação de moedas), manutenção da balança comercial favorável, protecionismo alfandegário, acúmulo de riquezas nas mãos dos reis e ênfase no comércio marítimo. - O Antigo Regime existiu, principalmente, na França, Inglaterra, Espanha, Portugal e Império Russo. - Transmissão hereditária do poder (de pai para filho). Não havia eleição e nenhuma característica da democracia como vivenciamos hoje.	clueweb22-pt0000-79-17569_1	Relevant	1
4288	quais países europeus seguem o regime monarquista?	Pode ser tanto republicano – casos da Itália e Alemanha – quanto monarquista – como na Inglaterra, Canadá, Austrália e Japão. Em ambos os modelos, há um chefe de estado (o presidente, no caso da República; o rei ou imperador no caso da monarquia) e um chefe de governo, chamado primeiro-ministro. A população vai às urnas para formar o Legislativo (Câmara dos Deputados e o Senado). Os parlamentares, então, aprovam de forma indireta o nome do primeiro-ministro, baseados no domínio dos partidos eleitos – em alguns casos, é o próprio presidente ou monarca quem indica um candidato a primeiro-ministro, que precisa, então, formar maioria no Congresso. Em geral, o presidente ou monarca tem uma função meramente simbólica e atua como representante do estado, enquanto o primeiro-ministro se atém às funções de governo. Para analistas, o modelo é mais estável porque, diante de uma crise política, é possível trocar o primeiro-ministro sem maiores traumas – basta aos parlamentares retirar o voto de confiança -, enquanto o presidente e o monarca seguem sendo um ponto de estabilidade institucional do país.	clueweb22-pt0001-53-16891_2	Highly Relevant	2
4289	quais países europeus seguem o regime monarquista?	Essas palavras, pronunciadas por Rosencrantz, personagem de um drama teatral de William Shakespeare, aludem a) ao absolutismo monárquico, regime político predominante nos países europeus da Idade Moderna. b) à monarquia parlamentarista, na qual os poderes políticos derivam do consentimento popular. c) ao poder mais simbólico do que verdadeiro do rei, expresso pela máxima “o rei reina, mas não governa”. d) à oposição dos Estados europeus à ascensão da burguesia e à emergência das revoluções democráticas. e) à decapitação do monarca inglês pelo Parlamento durante as Revoluções Puritana e Gloriosa. resposta da questão 41:[A] Comentário da questão: Dado o contexto da referida obra, pode-se afirmar que o enunciado alude ao absolutismo monárquico e aos problemas relativos à sucessão no interior daquele referido regime. 42. (UFPR-2009) Nos séculos XVI e XVII prevaleceram na Europa Ocidental sistemas de organização do poder genericamente denominados por Antigo Regime. Assinale a alternativa que apresenta um conjunto de elementos INEXISTENTES no Antigo Regime. a) Absolutismo. b) Taylorismo. c) Mercantilismo. d) Sistema Colonial. e) Sociedade Estamental. resposta da questão 42:[B]	clueweb22-pt0000-86-06698_41	Irrelevant	0
4290	quais países europeus seguem o regime monarquista?	No ocidente, a Inglaterra com seu pioneirismo tem-se a Revolução Puritana, Revolução Gloriosa (século XVII), e depois a Revolução Industrial (século XVIII), das quais nasce-se o Capitalismo, para depois alcançar o restante do mundo (a Independência Americana, a Constituição americana: a primeira nação democrática no mundo) a Revolução Francesa, etc. E no oriente, na Rússia, tem-se a Revolução Russa, e o nascer-se do Comunismo (o regime de governo mais duro que o mundo até então conheceu ). E hoje, nenhum dos países no mundo segue mais aquele velho estilo de governo que sempre predominou-se desde os primórdios da humanidade: a monarquia, o reinado, o absolutismo; todos, sem exceção seguem uma dessas duas formas de governo (ou a mistura de ambas) que existem hoje, os quais se levantaram do império romano (tanto na parte ocidental quanto oriental) e que surgiram após o declínio do império romano p/ se levantarem os 10 reis (potências) da profecia. Nesses dois países: Inglaterra e Rússia; é que surgiram: o Capitalismo (com sua democracia e liberdade jamais vistas na humanidade), e o Comunismo (com sua extrema ditadura): uma referência direta ao barro e o ferro – que compõem os pés na estátua em Daniel 2.	clueweb22-pt0001-27-07890_8	Perfect	3
4291	Como o Brasil reagiu a epidemia de AIDS no fim do século XX?	Quando chegamos ao século XX, os horrores da Primeira Guerra Mundial (1914-1918) são relacionados com o poderio bélico dos países envolvidos no combate e também com as epidemias, que grassavam entre os soldados e a população civil. Neste período, a gripe espanhola matou cerca de 20 milhões de pessoas na Europa e também atingiu outras regiões, como o Brasil. No fim do século XX, especialmente a partir da década de 1980, a AIDS se transformou em uma terrível epidemia, que hoje acumula um índice de milhões de infectados. No Brasil, só para exemplificar, há o caso da cidade do Rio de janeiro, por exemplo, que também sofria constantemente com doenças infecciosas a muito custo debeladas. Aqui aparece a figura pública de Oswaldo Cruz e a luta de gerações para levar o saneamento a diversas regiões da cidade, proporcionando o fim de doenças e a qualidade de vida. Escrito por Pe. Inácio de Medeiros, C.Ss.R Aproveite e leia também	clueweb22-pt0001-00-14933_3	Highly Relevant	2
4292	Como o Brasil reagiu a epidemia de AIDS no fim do século XX?	CONSIDERAÇÕES FINAIS Considerando que o HIV/AIDS aportou no Brasil no início da década de 1980, período de intensa mobilização política e social, as respostas iniciais à epidemia deram-se de formas diversas em diferentes estados brasileiros. A decisão do Governo Federal em assumir oficialmente o HIV/AIDS como um problema de saúde pública resultou de pressões de estados e municípios onde crescia a epidemia, da mídia nacional e de grupos militantes que se formaram inicialmente. A sociedade, por meio das ONG, mídias entre outros grupos organizados, passou a exercer importante função na formulação das políticas públicas com relação à AIDS no Brasil. Esse perfil foi se fortalecendo na primeira década da epidemia no país, à medida que a sociedade também se fortalecia diante do processo de participação, pressão e cobrança de seus direitos, embora ainda hoje não os exerça em plenitude.	clueweb22-pt0000-63-02683_36	Highly Relevant	2
4293	Como o Brasil reagiu a epidemia de AIDS no fim do século XX?	No Brasil, a luta contra a AIDS iniciou-se numa época de redemocratização do país e de grande discussão no campo da saúde, em que os movimentos da reforma sanitária começam a se fazer sentir no país, com a realização da VIII Conferência Nacional de Saúde em 1986 e a proposição do Sistema Único de Saúde (SUS) em 1988 (15). A rápida disseminação do HIV na década de 1980 foi bastante evidente e, à medida que surgiam casos novos, as primeiras iniciativas de políticas públicas em respostas a epidemia da AIDS foram sendo elaboradas, a partir da mobilização social e dos governos estaduais, pressionando progressivamente um posicionamento do governo federal (5). O estado de São Paulo, o primeiro a registrar casos da doença, tornou-se palco das primeiras mobilizações de grupos sociais, bem como das primeiras iniciativas e articulações oficiais em relação à AIDS.	clueweb22-pt0000-63-02683_16	Highly Relevant	2
4294	Como o Brasil reagiu a epidemia de AIDS no fim do século XX?	Com o PAISM, o Estado deixou de exercer o controle da natalidade, passando a promover o planejamento familiar e a ser visto como provedor de informações e acessos, incrementando o princípio da cidadania que só se viabiliza por meio da autonomia (Buglione, 2002 ). Para Paiva (2000), os avanços no campo da sexualidade, na década de 1990, resultam, em grande parte, do surgimento do HIV, que afetou tudo o que se fazia e se pensava sobre o assunto. A primeira reação do Brasil foi importar dos Estados Unidos uma forma de prevenção, pouco eficaz. A necessidade urgente era de transformar estilos de vida e práticas sexuais, de consumo de determinadas drogas e de manipulação do sangue. Entretanto, as políticas públicas não avançaram na mesma velocidade, nem da epidemia nem das mudanças necessárias, provocando atitudes discriminatórias e recomendações preventivas pouco, ou nada, funcionais (Paiva, 2000 ). Nessa década, com o avanço da epidemia da Aids e com o aumento do número de adolescentes grávidas, organismos oficiais, como os Ministérios da Educação e da Saúde, começaram a estimular programas de educação sexual, importantes por ampliarem o espaço de debates acerca da temática (Quartiero, 2009; Imperatori et al., 2008	clueweb22-pt0000-46-16084_19	Highly Relevant	2
4295	Como o Brasil reagiu a epidemia de AIDS no fim do século XX?	Em 1988, a Organização Mundial da Saúde instituiu o dia 1º de dezembro como dia internacional de luta contra a AIDS, como parte de uma estratégia de mobilização, conscientização e prevenção em escala global. Esta data também passou a ser observada no Brasil, criando-se uma oportunidade para divulgar informações sobre a AIDS e realizar campanhas educativas (1,9). Como pode-se observar, várias foram as políticas de saúde estruturadas na década de 1980, decorrente do surgimento da AIDS. Não há como deixar de mencionar o período histórico vivenciado no Brasil, pois, com o fim da ditadura militar, um novo cenário político nacional apresentava-se com as eleições presidenciais e novos dirigentes políticos, sinalizando uma mudança significativa nas políticas de saúde e um retrocesso importante nas ações já estabelecidas em resposta à epidemia da AIDS (6-7), uma vez que desarticulou as ações já iniciadas pelo Programa Nacional e desintegrou significativamente a relação entre governo federal, estados, ONG e demais instituições envolvidas, além de promover campanhas de caráter moralista, que alimentavam ainda mais o estigma e o preconceito ao indivíduo portador da doença (8).	clueweb22-pt0000-63-02683_19	Highly Relevant	2
4296	Como o Brasil reagiu a epidemia de AIDS no fim do século XX?	A epidemia do HIV/AIDS surgiu em uma época em que as autoridades sanitárias mundiais supunham que as doenças infecciosas estavam controladas, em função das tecnologias e do saber médico moderno. A pandemia suscitou comportamentos e respostas coletivas, nos quais estão inseridas as estratégias políticas oficiais em seus diversos contextos. No Brasil - como um problema de saúde que evoluiu demonstrando contradições sociais, econômicas e culturais - o HIV/AIDS constitui-se em uma temática bastante relevante na busca de respostas sobre como o poder público brasileiro organiza e estabelece as políticas de saúde pública (1). Fonseca (2005) mostra a complexidade e o dinamismo da epidemia do HIV/AIDS no Brasil e no mundo, salientando as grandes mudanças epidemiológicas ao longo dos primeiros 20 anos, bem como a evolução das respostas sociais e políticas (2). E argumenta que, em virtude da urgência, as ações adotadas para responder à epidemia foram pouco avaliadas, apesar da tradição brasileira de análises críticas das políticas públicas em geral (2-3). Assim, a análise da elaboração das respostas políticas à epidemia do HIV/AIDS no Brasil constitui um espaço importante, abrangente e necessário de investigação.	clueweb22-pt0000-63-02683_8	Highly Relevant	2
4297	Como o Brasil reagiu a epidemia de AIDS no fim do século XX?	16. (Enem 2004) Algumas doenças que, durante várias décadas do século XX, foram responsáveis pelas maiores percentagens das mortes no Brasil, não são mais significativas neste início do século XXI. No entanto, aumentou o percentual de mortalidade devida a outras doenças, conforme se pode observar no diagrama: No período considerado no diagrama, deixaram de ser predominantes, como causas de morte, as doenças infecto-parasitárias, eliminadas pelo êxodo rural que ocorreu entre 1930 e 1940. infecto-parasitárias, reduzidas por maior saneamento básico, vacinas e antibióticos. digestivas, combatidas pelas vacinas, vermífugos, novos tratamentos e cirurgias. digestivas, evitadas graças à melhoria do padrão alimentar do brasileiro. respiratórias, contidas pelo melhor controle da qualidade do ar nas grandes cidades. Programa de saúde 17. (Enem 2002) Uma nova preocupação atinge os profissionais que trabalham na prevenção da AIDS no Brasil. Tem-se observado um aumento crescente, principalmente entre os jovens, de novos casos de AIDS, questionando-se, inclusive, se a prevenção vem sendo ou não relaxada. Essa temática vem sendo abordada pela mídia:	clueweb22-pt0000-31-15412_14	Irrelevant	0
4298	Como o Brasil reagiu a epidemia de AIDS no fim do século XX?	A partir da detecção da aids no Brasil, observou-se um crescimento acelerado da doença até 1997, ano em que foram registrados 23.545 casos novos, com um coeficiente de incidência de 14,8 casos/100.000 hab. A partir de então, seguiu-se uma diminuição na velocidade de crescimento da epidemia, com uma redução da incidência. No período de 1995 a 1999, observou-se redução de 50% na taxa de letalidade em relação aos primeiros anos do início da epidemia, quando esta taxa era de 100%. A disponibilidade de novas drogas tem propiciado o aumento na sobrevida para os portadores da infecção pelo HIV.	clueweb22-pt0001-78-00763_23	Relevant	1
4299	Como o Brasil reagiu a epidemia de AIDS no fim do século XX?	A terceira fase na evolução das políticas públicas em resposta à epidemia do HIV/AIDS, corresponde ao período de 1990 a 1992, marcada por uma completa falta do diálogo entre a sociedade civil e o governo federal, tornando ainda mais clara a dificuldade de sustentar uma resposta em longo prazo à epidemia (4). Finalmente, a quarta fase, que se estende de 1993 até o presente momento, caracteriza-se pela reorganização do PNDST/AIDS no Ministério da Saúde e pela efetivação da política de controle da epidemia, decorrente dos empréstimos do Banco Mundial ao governo brasileiro (10). Os acordos internacionais até então firmados com o Banco Mundial, a partir de 1993, passaram a ser os grandes mantenedores de ações programáticas, dentre as quais, destacam-se àquelas referentes aos Programas Assistenciais às pessoas com HIV/AIDS (11).	clueweb22-pt0000-63-02683_11	Perfect	3
4300	Como o Brasil reagiu a epidemia de AIDS no fim do século XX?	"Recebido em 07/11/08. Aprovado em 07/11/08. 1 A Aids foi identificada pela primeira vez no Brasil em 1982, embora um caso tenha sido reconhecido retrospectivamente no Estado de São Paulo em 1980. Mas, considerando o período de incubação do vírus, pode-se deduzir que a doença tenha aparecido no país no final da década de 1970 e se difundido, em um primeiro momento, entre as principais áreas metropolitanas do centro-sul, seguindo-se de um processo de disseminação para as diversas regiões do país na primeira metade da década de 1980. Vide Euclides Ayres Castilho & Pedro Chequer, ""Epidemiologia do HIV/Aids no Brasil "", in PARKER, R. (Org), Políticas, instituições e Aids: enfrentando a epidemia no Brasil. Rio de Janeiro: Jorge Zahar/ABIA, 1997, p.17. 2 As entrevistas fazem parte de minha tese de doutorado Ciência em tempos de Aids: uma análise da resposta pioneira de São Paulo à epidemia, no Programa de Estudos Pós-Graduados em História da Ciência da PUC/SP, 2008. 3"	clueweb22-pt0001-34-14844_36	Relevant	1
4301	Por que a legislação de um país é tão importante?	Você pode até achar que não, mas a realidade política do país influencia muito na estruturação do seu negócio. E esse é o primeiro componente da nossa lista para análise macroambiental, porque é muito importante. Em termos gerais, as políticas de um país (e dos países que a empresa atua, caso seja uma multinacional) podem influenciar em: questões tributárias, aspectos da política trabalhista e da contratação e questões econômicas. Uma política pouco inclusiva em um país como o Brasil, por exemplo, pode significar uma queda nas vendas para negócios com um público mais amplo. Quem tem produtos destinado à classe alta, com consumidores mais seletos, não seria atingido por esse tipo de política. Entretanto, outras mudanças podem ser de grande importância. Algumas questões específicas de mudanças no governo ou na prefeitura são relativas a negócios mais locais. Elas devem ser discutidas de acordo com a pertinência do assunto para o ramo! Questões legais A análise de aspectos legais do seu negócio consiste em todos os detalhes relacionados à lei. Incluímos também detalhes sobre a legislação dos terrenos e a abertura de empresas de pequeno porte no país em que você atua. É interessante analisar corretamente as leis trabalhistas vigentes, como mencionamos. Você não pode	clueweb22-pt0000-00-09296_3	Irrelevant	0
4302	Por que a legislação de um país é tão importante?	Assim, podemos perceber que a legislação brasileira, já em sua Carta Magna, defende a participação popular nas atividades políticas do país. As três ferramentas desse trecho da Constituição expressam alguns dos mecanismos existentes para que os cidadãos se envolvam na tomada de decisões na esfera pública. No entanto, além desses instrumentos (voto periódico, plebiscitos, referendos e projetos de leis de iniciativa popular), existem outros mecanismos práticos de participação política dos cidadãos. Entre eles, destacamos as audiências públicas, os conselhos deliberativos, as associações comunitárias, o acesso à informação e as interações entre cidadãos e Estado promovidas por diversos portais virtuais, como o e-Cidadania (Senado Federal) e o e-Democracia (Câmara dos Deputados). Bandeira do Brasil (Foto: Unplash) O processo legislativo brasileiro Como já vimos, as leis expressam um instrumento importante na regulação da vida das pessoas em sociedade e do funcionamento do Estado. Mas entender o processo legislativo em si é tão fundamental quanto as leis elaboradas, já que ele representa a oportunidade de que diversas demandas dos setores sociais sejam colocadas em pauta e debatidas pelos parlamentares.	clueweb22-pt0000-62-17183_4	Perfect	3
4303	Por que a legislação de um país é tão importante?	Nesse sentido, considerando-se que, como mencionado, o Direito modifica-se em razão do espaço e do tempo, é importante frisar que num país de extensão continental como no caso do Brasil, o Direito não consegue ser eficaz de maneira universal em todo o território. Posto isso, o Direito precisa estar adequado aos diversos grupos sociais das diversas regiões do país. Dessa forma, ao se criar um grande número de Leis e instrumentos normativos corre-se o risco de que estes diplomas possam não ser adequados a todos os brasileiros considerados de uma maneira universal em razão do espaço. É importante observar que uma regra criada no Rio Grande do Sul, muitas vezes não é eficaz quando aplicada no Acre ou no Amazonas, por exemplo, por se tratar de regiões com diferentes realidades. É pensando dessa forma que se diz que o Direito varia em relação ao espaço. Essa mudança se deve ao fato de que cada grupo regional tem a sua cultura e sua forma de comportamento, importando para o Direito tão somente a forma adequada de se exercer o controle social eficaz conforme as peculiaridades de cada caso.	clueweb22-pt0000-30-09204_87	Irrelevant	0
4304	Por que a legislação de um país é tão importante?	Em nosso país temos uma legislação extensa e complexa, coexistindo normas no âmbito federal, estadual e municipal que por vezes se confrontam, possibilitando ao fisco a aplicação de multas e sanções quando os tributos, taxas e contribuições são pagos de forma inexata, por falta de conhecimento e orientação. Por isso é tão importante uma instrução jurídica que direcione a empresa preventivamente, de modo a evitae esse tipo de situação onerosa. Nos casos em que não há uma orientação preventiva e o contribuinte se vê diante de cobranças administrativas e execuções fiscais, o parecer jurídico também é realizado com a finalidade de trazer informações que proporcionem segurança jurídica para a empresa em seus comportamentos tributários, além de informar sobre a possibilidade de outros efeitos, como a suspensão do prazo para pagamento do imposto e a nulidade do lançamento tributário. O escritório Fernandes Esmeraldino conta com uma equipe de advogados completa e experiente, preparada para atender às demandas da sua empresa, seja ela de forma preventiva ou ativa, focada em amenizar e prevenir os efeitos do sistema tributário nacional. Conte com o nosso apoio para formular estudos e orientar os rumos.    Relacionados	clueweb22-pt0001-08-12002_1	Relevant	1
4305	Por que a legislação de um país é tão importante?	“A constituição federal de 1988, documento jurídico mais importante do país, prevê em seu artigo 6° o direito à segurança como inerente a todo cidadão brasileiro. Conquanto, tal prerrogativa não tem se reverberado com ênfase na prática quando ao observar os desafios da segurança pública no Brasil, dificultando, deste modo, a universalização desse direito social tão importante.” Respostas: “A constituição federal de 1988, documento jurídico mais importante do país, prevê em seu artigo 6° o direito à segurança como inerente a todo cidadão brasileiro. Conquanto, tal prerrogativa não tem se reverberado com ênfase na prática quando ao observar os desafios da segurança pública no Brasil, dificultando, deste modo, a universalização desse direito social tão importante.” 	clueweb22-pt0001-02-13863_3	Relevant	1
